artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,genre
Bored at My Grandmas House,Showers,34,0.341,0.721,9,-6.614,0,0.034,0.00593,0.0272,0.79,0.623,115.014,220404,4,Indie_Alt
Matt Maltese,Mystery,,0.609,0.339,2,-8.745,1,0.0252,0.862,0.142,0.189,0.229,78.481,223467,4,Indie_Alt
Elena Falwell,Elegi For Cello,41,0.167,0.148,,-19.539,1,0.0347,0.955,0.897,0.111,0.04,76.412,2.7204,3,Instrumental
Bebe Rexha,Sacrifice,80,0.659,0.877,11,-5.089,0,0.0288,0.0878,,0.094,0.471,119.992,160871,4,Pop
"Vinod Rathod, Sadhana Sargam",Gambler Gambler,19,0.477,0.876,7,-7.574,0,0.125,0.697,0.394,0.377,0.706,174.152,6.316666667,4,Bollywood
In Flames,Cloud Connected,58,0.48,0.908,,-5.466,0,0.0452,0.00000545,0.856,0.0932,0.313,95.084,220707,4,Metal
WHOKILLEDXIX,Kismet,58,0.659,0.743,6,-5.59,1,0.326,0.00647,,0.0741,0.849,160.025,171809,4,Pop
George Ezra,Budapest,78,0.717,0.455,5,-8.303,1,0.0276,0.0846,,0.11,0.389,127.812,200733,4,Pop
David Shaw,Heavy Soul,47,0.72,0.747,7,-4.413,1,0.0313,0.204,0.0000255,0.139,0.919,145.047,182690,4,Alt_Music
Regard,You,85,0.691,0.695,,-5.6,1,0.0367,0.0592,,0.0647,0.514,106.064,233386,4,Pop
Cheap Trick,Boys & Girls & Rock N Roll,37,0.49,0.964,2,-3.626,1,0.0743,0.000495,0.0527,0.375,0.348,134.996,233880,4,Rock
Billy F Gibbons,My Lucky Card,39,0.527,0.896,7,-4.552,1,0.0346,0.00772,0.000245,0.587,0.547,88.064,153760,4,Rock
Don Rimini,Let Me Back Up - Crookers Tetsujin Remix,26,0.764,0.961,2,-3.658,1,0.0559,0.172,0.0524,0.0473,0.432,126.008,351095,4,Alt_Music
Vieux Farka Tour√©,Bonheur,37,0.569,0.751,7,-12.826,1,0.0418,0.365,0.856,0.0561,0.758,105.156,338292,4,Blues
Danheim,Runar,51,0.564,0.63,11,-11.022,0,0.0668,0.107,0.897,0.0854,0.31,184.206,260557,4,Metal
Rotterdam,Pokey LaFarge,43,0.473,0.753,7,-4.878,0,0.1,0.549,0.00000257,0.168,0.87,169.695,3.4247,4,Acoustic/Folk
Jimi Hendrix,Hey Joe,70,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,3.50266667,4,Rock
Lata Mangeshkar,Panditji Mere Marne Ke Baad,9,0.403,0.591,9,-9.16,1,0.0812,0.849,,0.153,0.774,108.8,6.191016667,4,Bollywood
Dylan Cartlidge,Anything Could Happen,51,0.682,0.655,11,-5.074,1,0.0539,0.0126,,0.0514,0.45,107.064,175038,4,Indie_Alt
Mott The Hoople,All the Young Dudes,64,0.429,0.668,4,-7.539,0,0.044,0.208,,0.538,0.398,77.737,211067,4,Alt_Music
Savannah Conley,Being Around You,26,0.598,0.591,8,-5.387,1,0.0262,0.179,0.00066,0.0714,0.467,93.071,178484,3,Indie_Alt
"Stan Getz, Bob Brookmeyer",A Nightingale Sang In Berkeley Square,,0.407,0.106,1,-19.078,1,0.0375,0.973,0.0762,0.123,0.233,94.231,6.966666667,4,Instrumental
Common,Say Peace Feat. Black Thought,35,0.568,0.847,5,-7.953,0,0.332,0.403,0.000436,0.173,0.833,188.001,251227,4,HipHop
Philip & Friends,The Thrill Is Gone,51,0.412,0.132,2,-19.782,0,0.0428,0.979,0.896,0.138,0.244,180.578,2.303816667,3,Instrumental
Derya Yƒ±ldƒ±rƒ±m & Grup ≈ûim≈üek,Dom Dom Kur≈üunu,28,0.552,0.8,2,-4.941,0,0.0309,0.35,,0.361,0.93,190.096,293347,4,Rock
Frightened Rabbit,Get Out,43,0.366,0.859,1,-5.957,1,0.0531,0.0334,0.0774,0.139,0.569,178.021,201147,4,Rock
Freak Kitchen,Raw,40,0.536,0.796,3,-9.392,0,0.034,0.00297,0.12,0.0559,0.696,95.902,258640,4,Metal
Roseburg,Wave,37,0.562,0.862,11,-3.895,0,0.0513,0.0104,,0.0624,0.835,75.096,186129,4,Rock
Paul McCartney,Great Day,47,0.566,0.49,9,-11.703,1,0.0402,0.646,0.0000734,0.212,0.601,85.615,2.14755,4,Acoustic/Folk
The Cure,To Wish Impossible Things,49,0.495,0.291,9,-19.429,1,0.0293,0.562,0.452,0.1,0.52,79.059,279827,4,Rock
Vanja Sky,Do You Wanna - Live,26,0.296,0.924,,-7.266,1,0.109,0.0152,0.00478,0.927,0.597,150.393,215540,4,Blues
Nirvana,In Bloom,65,0.436,0.876,10,-4.902,0,0.0647,0.0000333,0.000104,0.205,0.512,157.044,255080,4,Indie_Alt
Johnny Cosmic,Kingdom (with The Movement),47,0.742,0.503,5,-8.396,0,0.0621,0.0604,0.066,0.12,0.444,74.004,282323,4,Rock
KALEO,Way down We Go - Recorded at Spotify Studios NYC,55,0.602,0.459,8,-7.167,0,0.036,0.63,0.000165,0.146,0.366,86.38,193297,4,Rock
Meshuggah,Future Breed Machine,31,0.454,0.97,1,-6.759,1,0.13,0.00102,0.084,0.299,0.157,87.968,348627,4,Metal
Jasta,Strength to Draw the Line,41,0.353,0.994,6,-3.38,1,0.204,0.0002,,0.39,0.154,184.932,168164,4,Metal
Melii,You Ain't Worth It (with 6LACK),58,0.542,0.561,1,-10.013,0,0.53,0.126,0.0000359,0.0931,0.527,73.969,183078,4,HipHop
Dua Lipa,Be the One,72,0.661,0.651,7,-3.771,0,0.0499,0.117,0.0000132,0.056,0.368,87.46,202915,4,Pop
Catsystem Corp.,VERNE ‚Üπ Flights Ãô,24,0.582,0.867,6,-10.729,0,0.0311,0.0584,0.779,0.209,0.873,157.953,103497,4,Indie_Alt
Positively 13 O'Clock,Psychotic Reaction,27,0.234,0.832,10,-6.622,1,0.0476,0.00275,0.166,0.321,0.831,159.043,121720,4,Indie_Alt
Sui Uzi,Your Secrets,35,0.755,0.895,5,-7.8,0,0.0538,0.000236,0.00247,0.223,0.672,134.081,240527,4,Indie_Alt
Highly Suspect,Lydia,53,0.417,0.706,6,-4.652,0,0.0945,0.00933,0.000572,0.474,0.512,127.884,242560,4,Rock
"Them, Van Morrison","Baby, Please Don't Go (feat. Van Morrison)",57,0.72,0.705,5,-6.82,1,0.0408,0.506,0.00000112,0.147,0.775,106.332,2.70488333,4,Rock
Hatchie,Sure,38,0.399,0.794,2,-5.693,1,0.0342,0.000986,0.00204,0.425,0.369,94.962,249022,4,Indie_Alt
Webb Pierce,There Stands The Glass,20,0.524,0.176,3,-11.14,1,0.0345,0.911,,0.366,0.676,115.996,146000,4,Rock
Holiday Ghosts,Off Grid,24,0.481,0.852,2,-7.819,1,0.0308,0.0837,0.00252,0.326,0.808,145.494,213187,4,Rock
Skeleton Lipstick,Real Time Lover,22,0.608,0.738,9,-2.923,1,0.0332,0.361,0.00775,0.7,0.657,90.971,218901,4,Indie_Alt
TOOL,Schism,69,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,403533,3,Metal
Steve Miller Band,The Joker,12,0.596,0.448,5,-9.616,1,0.0396,0.365,0.0000053,0.206,0.796,83.293,4.4084,4,Rock
Peter Broderick,Earnest Leslye,39,0.266,0.0667,2,-20.758,1,0.0399,0.975,0.918,0.0996,0.0391,126.037,229000,4,Alt_Music
David Maxim Micic,Living Room,44,0.615,0.883,,-4.649,0,0.027,0.172,0.881,0.105,0.801,130.021,301034,4,Metal
Shemekia Copeland,Givin' Up You,13,0.771,0.825,7,-4.103,1,0.0828,0.232,,0.099,0.821,94.038,206053,4,Blues
Spiritual Beggars,Wise As a Serpent,32,0.32,0.96,7,-7.01,1,0.055,0.00116,0.0986,0.334,0.562,140.861,154307,4,Metal
GirlzLuhDev,Dead Bro,38,0.77,0.618,1,-7.877,1,0.251,0.434,,0.105,0.768,101.043,123564,4,HipHop
Patricia Brennan,Improvisation VI,2,0.33,0.0679,1,-24.253,1,0.0671,0.951,0.945,0.111,0.0342,105.612,200235,4,Indie_Alt
Sonny Thompson & Lula Reed,Mellow Blues,9,0.787,0.345,11,-10.048,0,0.0315,0.574,0.87,0.0936,0.602,106.687,163040,4,Blues
Inhaler,When It Breaks,54,0.429,0.964,2,-6.165,0,0.0901,0.000453,0.00268,0.191,0.206,146.048,220587,4,Rock
Middle Kids,Questions,37,0.385,0.694,,-6.629,1,0.0562,0.0704,0.000025,0.147,0.582,169.852,173640,3,Alt_Music
The Jesus and Mary Chain,April Skies,54,0.545,0.717,3,-6.869,1,0.036,0.00417,0.406,0.136,0.589,118.515,239621,4,Rock
Dot,life support,32,0.754,0.401,,-11.248,1,0.0595,0.00507,0.409,0.392,0.0707,127.989,188976,4,Alt_Music
Kxllswxtch,Disaster,3,0.877,0.628,9,-10.189,0,0.0349,0.84,0.0121,0.117,0.876,128.008,139219,4,HipHop
Echo & the Bunnymen,The Cutter,51,0.471,0.955,7,-5.219,1,0.121,0.00485,0.00000144,0.162,0.35,139.266,232746,4,Alt_Music
Cat Power,Woman - Single Version,46,0.562,0.395,,-9.503,1,0.0388,0.758,0.0165,0.228,0.37,109.101,245628,4,Indie_Alt
Exodus,Blacklist,54,0.534,0.969,3,-3.378,1,0.0535,0.000359,0.564,0.269,0.598,75.005,376920,4,Metal
Kartell,Crossing Paths,44,0.827,0.745,4,-6.832,0,0.0443,0.0762,0.83,0.0753,0.387,115.047,244707,4,Indie_Alt
Stevie Nicks,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,61,0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,244440,4,Rock
Hinds,Riding Solo,37,0.399,0.91,2,-5.285,1,0.0482,0.000125,0.204,0.196,0.537,175.978,216987,4,Rock
Soulflex,Chaotic Good,28,0.858,0.701,11,-7.303,0,0.0706,0.0779,0.00000473,0.305,0.612,107.991,222222,4,Pop
Naushad,"Ram Aur Shyam Theme, Pt. 6 - Instrumental",2,0.511,0.357,5,-14.752,0,0.0334,0.807,0.058,0.181,0.673,155.158,3.31245,4,Bollywood
The Japanese House,Chewing Cotton Wool,55,0.348,0.17,2,-11.43,1,0.0328,0.835,0.000136,0.0969,0.143,151.191,209344,4,Indie_Alt
Grandbrothers,What We See,42,0.489,0.502,3,-12.99,0,0.0305,0.829,0.924,0.11,0.245,109.993,332653,3,Indie_Alt
Hannah Sands,Happy Girl,36,0.719,0.298,6,-15.255,0,0.272,0.551,,0.375,0.437,88.023,185455,4,Indie_Alt
Neil Mukherjee,It Could Be Rain,21,0.495,0.21,4,-16.945,1,0.0391,0.874,0.555,0.0917,0.491,113.427,251000,4,Indie_Alt
Artur Menezes,Fading Away,40,0.643,0.913,8,-4.538,1,0.0351,0.00651,0.0017,0.0427,0.449,112.988,224427,4,Blues
Russ,UGLY (feat. Lil Baby),69,0.713,0.663,1,-5.113,1,0.149,0.0641,,0.324,0.787,104.99,194286,4,HipHop
"Frédéric Chopin, Julian Lloyd Webber, James Judd, Royal Philharmonic Orchestra","Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",,0.153,0.0432,9,-26.292,1,0.0475,0.989,0.891,0.103,0.0544,88.852,4.55,4,Instrumental
The Academic,Anything Could Happen,49,0.772,0.809,2,-4.212,1,0.0355,0.0135,0.0000025,0.0278,0.891,120.975,203474,4,Indie_Alt
Everlast,What It's Like,67,0.678,0.556,,-7.423,1,0.0281,0.0904,0.0334,0.0866,0.405,85.158,303133,4,Rock
Colter Wall,The Devil Wears a Suit and Tie,66,0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,236027,4,Blues
Dissection,Maha-Kali,45,0.571,0.853,1,-4.733,0,0.0303,0.0000337,0.126,0.0919,0.648,109.019,366333,4,Metal
Godsmack,1000hp,52,0.52,0.948,6,-3.951,0,0.0515,0.0000436,0.0000141,0.0525,0.471,92.091,226540,4,Rock
allusinlove,Just Like Hell,37,0.542,0.904,,-5.002,0,0.0691,0.0000481,0.000559,0.181,0.375,98.98,166093,4,Rock
Fickle Friends,Cosmic Coming of Age,46,0.603,0.674,6,-8.193,1,0.0591,0.139,0.00000341,0.116,0.732,93.004,204259,4,Pop
Foreign Air,Monsters,50,0.552,0.673,9,-4.9,0,0.0298,0.00553,,0.114,0.174,89.993,224053,4,Indie_Alt
Citizen Cope,Something to Believe In,50,0.659,0.882,5,-7.039,1,0.0527,0.0462,0.0115,0.0919,0.881,156.099,221840,4,Rock
Rise Against,"Broken Dreams, Inc. - HEALTH Remix",45,0.247,0.833,1,-5.086,1,0.0706,0.0272,0.471,0.215,0.228,165.995,274825,4,Alt_Music
Jungle,Keep Moving - The Blessed Madonna remix / Edit,54,0.713,0.735,10,-5.502,0,0.051,0.000879,0.535,0.235,0.501,125.995,257263,4,Alt_Music
Daichi Yamamoto,maybe,36,0.611,0.638,,-6.669,0,0.18,0.434,,0.129,0.617,83.4,194643,4,Pop
Supergrass,Sun Hits The Sky,46,0.374,0.842,7,-12.169,0,0.045,0.0000408,0.565,0.118,0.352,150.484,291370,4,Rock
Sunn 0))),Frost (C),31,0.0755,0.0167,5,-11.802,1,0.0477,0.162,0.671,0.118,0.0334,75.151,656934,3,Metal
Pearl Jam,Given to Fly,58,0.317,0.764,7,-7.076,1,0.0282,0.000294,0.099,0.0996,0.341,101.173,238867,4,Rock
The Joy Formidable,Back to Nothing,40,0.42,0.813,9,-5.118,1,0.0313,0.000318,0.319,0.211,0.512,89.968,270665,4,Rock
Kojaque,Town's Dead,45,0.529,0.746,8,-8.288,1,0.0649,0.0271,0.00000794,0.158,0.184,83.978,186334,4,Rock
Mascara,Near,11,0.137,0.833,8,-7.031,1,0.0633,0.0000515,0.305,0.0933,0.22,157.976,296078,4,Rock
Friendly Fires,Paris (Aeroplane Remix),52,0.705,0.718,1,-6.625,0,0.0463,0.0094,0.0757,0.0695,0.454,112.001,465333,4,Indie_Alt
"Crosby, Stills & Nash",Helplessly Hoping - 2005 Remaster,64,0.567,0.159,7,-13.648,1,0.0331,0.914,,0.111,0.436,146.913,2.63155,4,Acoustic/Folk
Ali Farka Tour√©,Heygana,38,0.489,0.536,5,-13.289,0,0.0384,0.654,0.000433,0.337,0.61,136.908,358627,4,Blues
Hannah Jadagu,Sundown,32,0.55,0.716,,-5.084,1,0.0397,0.299,0.0396,0.141,0.202,110.027,216367,4,Pop
Uffie,Pop The Glock,39,0.933,0.539,10,-7.652,0,0.106,0.318,,0.154,0.399,111.961,210307,4,Alt_Music
MAN WITH A MISSION,Perfect Clarity,49,0.448,0.695,,-7.263,1,0.0388,0.00747,,0.121,0.449,136.744,271167,4,Rock
Poolside,I Feel High (with DRAMA),62,0.716,0.752,2,-4.316,1,0.05,0.0112,0.0479,0.598,0.412,113,172500,4,Indie_Alt
Faith Hill,Cry,47,0.512,0.645,8,-5.631,1,0.029,0.141,,0.0987,0.283,111.015,3.771783333,3,Country
Sylvester Weaver,Guitar Rag,36,0.467,0.122,2,-22.241,1,0.0366,0.954,0.902,0.132,0.411,111.256,178333,4,Blues
Huszar,Providencia III - La Flora Que Crece Alrededor de Nuestras Catedrales,34,0.402,0.698,5,-8.452,0,0.0319,0.542,0.863,0.0949,0.0403,95.024,444307,4,Metal
LPB Poody,Batman,78,0.893,0.565,1,-4.74,1,0.268,0.0754,,0.0375,0.808,81.009,156432,4,HipHop
Of Monsters and Men,Alligator,60,0.581,0.934,8,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,184027,4,Alt_Music
The Black Keys,Lonely Boy,74,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653,4,Rock
Robert Cray,Do It,20,0.773,0.961,11,-4.419,1,0.0865,0.284,0.886,0.267,0.659,108.818,205587,4,Blues
Marina Maximilian,Easy Life - Remix by Assaf Amdursky,21,0.403,0.579,5,-8.123,0,0.0388,0.128,0.0219,0.096,0.236,100.019,209400,4,Pop
The Recall,can you hear me,25,0.581,0.348,1,-13.138,1,0.0339,0.48,0.0675,0.263,0.135,112.123,205714,4,Alt_Music
Dua Saleh,umbrellar,41,0.293,0.85,1,-6.05,1,0.066,0.557,0.0304,0.234,0.367,129.634,155763,4,Indie_Alt
Greta Van Fleet,"Lover, Leaver",55,0.496,0.924,9,-3.895,1,0.0507,0.00214,0.22,0.136,0.594,91.882,214987,4,Rock
Syberia,Empire of Oppression,29,0.369,0.897,7,-8.644,1,0.0528,0.0000306,0.732,0.0805,0.255,169.985,367547,4,Metal
Wez Atlas,Kind Of Love,43,0.773,0.33,3,-11.197,0,0.117,0.334,0.000517,0.113,0.237,105.042,208000,4,Pop
Alluvial,Colony,35,0.413,0.987,7,-3.675,1,0.17,0.000403,0.667,0.125,0.167,149.992,176800,4,Metal
Medicine,Time Baby III,40,0.36,0.701,,-6.347,1,0.0267,0.0215,0.00000919,0.134,0.725,172.043,231226,3,Rock
KiNG MALA,she calls me daddy,61,0.796,0.426,9,-7.994,1,0.0324,0.031,0.00446,0.171,0.572,100.006,183570,4,Pop
Cryptic Slaughter,Lowlife,36,0.25,0.979,,-2.075,1,0.176,0.0000106,0.0554,0.0609,0.651,93.122,152280,4,Metal
Gorgoroth,Begravelsesnatt,35,0.17,0.98,7,-12.697,1,0.0652,0.00000248,0.852,0.515,0.0504,144.475,153240,4,Metal
Sean Leon,free,34,0.736,0.502,10,-9.4,0,0.0587,0.481,0.00028,0.0866,0.296,103.985,151731,4,Alt_Music
All That Remains,Madness,44,0.465,0.874,4,-5.058,0,0.0523,0.0000583,,0.16,0.379,85.947,204427,4,Rock
The Jungle Giants,In Her Eyes,60,0.89,0.505,11,-3.106,0,0.0481,0.00373,0.438,0.0474,0.94,119.011,174402,4,Indie_Alt
Tribute Trio,These Foolish Things,59,0.449,0.142,10,-18.201,1,0.0421,0.945,0.914,0.111,0.131,112.211,4.845166667,4,Instrumental
Tandra,Marching to Infinity,36,0.243,0.987,4,-4.011,0,0.293,0.0016,0.0372,0.158,0.112,130.032,381120,4,Metal
Bauhaus,Dark Entries,54,0.24,0.851,2,-11.941,1,0.0492,0.00017,0.641,0.344,0.512,171.036,231560,4,Rock
Nana Adjoa,No Room,49,0.561,0.439,9,-12.044,1,0.0369,0.458,0.0503,0.105,0.307,145.425,209839,3,Alt_Music
Kilo Kish,NICE OUT,56,0.684,0.914,11,-3.596,0,0.0333,0.00229,0.288,0.299,0.181,108.984,246733,4,Indie_Alt
Pomegranate Tiger,Stomp the Haunted Crown,31,0.554,0.918,8,-6.172,0,0.107,0.0000286,0.704,0.551,0.27,120.05,356160,4,Metal
POORSTACY,Hills Have Eyes,64,0.473,0.792,,-3.171,1,0.0421,0.000103,0.0495,0.154,0.587,169.975,130588,4,Rock
Bones Owens,Blind Eyes,37,0.637,0.525,9,-6.421,0,0.0244,0.0187,,0.463,0.621,140.092,196909,4,Rock
John Coltrane,Equinox,3,0.617,0.167,8,-17.424,0,0.034,0.727,0.0111,0.0561,0.26,117.246,513573,4,Blues
Trippie Redd,Miss The Rage (feat. Playboi Carti),88,0.584,0.859,8,-5.616,1,0.121,0.0144,,0.847,0.369,77.005,236883,4,Pop
The Blue Stones,Shakin' Off The Rust,58,0.585,0.8,7,-6.094,1,0.035,0.0017,0.00000496,0.0981,0.368,110.971,222936,4,Rock
R3HAB,We Do - Acoustic,41,0.56,0.28,10,-11.245,0,0.0392,0.797,,0.159,0.722,143.854,149167,4,Pop
80KIDZ,Your Closet - yonkey Remix,18,0.666,0.537,7,-6.492,1,0.159,0.172,0.00000176,0.0654,0.549,105.136,197995,4,Pop
Alberta Adams,Chains Of Love,6,0.528,0.336,5,-6.532,1,0.04,0.284,0.0343,0.335,0.256,172.565,414253,3,Blues
Earthless,Acid Crusher,39,0.417,0.671,7,-9.714,1,0.0348,0.0407,0.87,0.282,0.338,78.953,896227,4,Rock
Phora,This Weekend (feat. Ty Dolla $ign),57,0.646,0.517,3,-8.991,1,0.341,0.388,,0.11,0.501,97.818,221575,4,HipHop
Harmonica Shah,She Used to Be Beautiful,1,0.574,0.756,5,-5.994,1,0.0292,0.0965,0.000988,0.126,0.711,99.313,279573,4,Blues
Black Mountain,Wucan,44,0.524,0.613,1,-10.025,1,0.0256,0.0135,0.653,0.086,0.443,102.399,362960,4,Rock
Artek Electronica,–ù–µ —Å–º–æ—Ç—Ä–∏ –Ω–∞–∑–∞–¥,25,0.615,0.515,4,-9.216,1,0.0241,0.216,0.935,0.0951,0.278,102.014,270588,4,Indie_Alt
The Kills,Cheap And Cheerful - Sebastian remix,43,0.586,0.781,8,-5.877,1,0.252,0.00375,0.0000341,0.133,0.265,128.972,356400,4,Alt_Music
Ariel Posen,Fade,30,0.719,0.591,7,-6.855,1,0.0294,0.122,0.000157,0.18,0.573,89.011,250253,4,Blues
Prides,A Wilder Heart - Acoustic,40,0.44,0.339,,-8.191,1,0.0381,0.672,,0.0933,0.353,110.063,241562,5,Pop
Backstreet Boys,My Beautiful Woman,34,0.708,0.785,1,-3.303,1,0.0369,0.0125,,0.104,0.869,105.054,3.636216667,4,Pop
If I Were You,Rescue Me,51,0.417,0.989,6,-2.898,1,0.167,0.0000667,,0.0822,0.293,137.99,208964,4,Rock
Weezer,Dope Nose,45,0.416,0.724,10,-4.87,1,0.0512,0.000336,0.0788,0.247,0.819,127.357,137400,4,Indie_Alt
Rasco,Flowers,10,0.43,0.763,7,-6.489,1,0.0457,0.151,0.301,0.148,0.383,124.91,177187,4,Indie_Alt
Brandon's Three,the point above,55,0.45,0.0767,2,-22.482,0,0.0378,0.869,0.747,0.0853,0.167,100.427,2.810266667,4,Instrumental
L.A. WITCH,Sleep,36,0.363,0.81,4,-4.019,0,0.0397,0.00805,0.508,0.128,0.555,118.581,233320,4,Indie_Alt
Luke Bryan,All My Friends Say,60,0.683,0.9,9,-4.422,1,0.0333,0.0439,,0.177,0.962,117.036,4.046666667,4,Country
Maher Cissoko,Kora by Night,36,0.415,0.0276,7,-26.725,1,0.0429,0.974,0.902,0.102,0.183,146.044,3.750666667,3,Instrumental
Trevor Hall,Put Down What You Are Carrying (with Brett Dennen),60,0.644,0.467,7,-9.398,1,0.0385,0.502,0.000016,0.231,0.69,79.022,268007,4,Rock
Slowdive,Alison,60,0.276,0.449,4,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,230987,4,Indie_Alt
The Lumineers,Ho Hey,75,0.682,0.471,,-9.182,1,0.0301,0.765,,0.0908,0.421,79.907,163133,4,Indie_Alt
The Black Keys,Howlin' for You,67,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,191956,4,Alt_Music
Status Quo,Spinning Wheel Blues,24,0.748,0.538,2,-7.715,0,0.0488,0.0172,0.0617,0.11,0.795,130.45,199267,4,Blues
Lil Baby,On Me,,0.856,0.564,6,-6.295,0,0.392,0.00327,,0.134,0.483,77.972,135960,4,HipHop
Royal Blood,Hole in Your Heart,53,0.596,0.811,1,-5.501,0,0.0587,0.00458,0.0000162,0.0971,0.475,100.032,226093,4,Rock
Rand Aldo,Desert Parade,42,0.211,0.109,,-18.827,1,0.0371,0.882,0.937,0.0965,0.144,106.225,3.14015,4,Instrumental
Steely Dan,Black Friday,47,0.528,0.694,11,-12.294,0,0.057,0.00866,0.000189,0.141,0.716,131.287,221200,4,Rock
The Beaches,Want What You Got,46,0.774,0.714,,-5.009,0,0.0427,0.00388,0.000466,0.045,0.811,111.964,268053,4,Rock
Nervosa,Perpetual Chaos,30,0.494,0.878,7,-8.676,1,0.0429,0.00000876,0.00914,0.112,0.256,119.995,219243,4,Metal
The National,Bloodbuzz Ohio,56,0.402,0.835,9,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,275933,4,Alt_Music
KID BRUNSWICK,Prescription Kid,53,0.529,0.767,1,-5.847,1,0.0407,0.00069,0.00206,0.37,0.299,87.462,208601,4,Rock
Des Rocs,Used to the Darkness,61,0.676,0.747,4,-4.639,0,0.0342,0.177,,0.221,0.449,106.021,256344,4,Rock
Dalis Car,His Box,33,0.815,0.336,4,-15.521,0,0.0495,0.0738,0.00671,0.0539,0.976,115.808,282667,4,Rock
The Runaways,Cherry Bomb,68,0.501,0.813,11,-8.192,1,0.0639,0.0455,0.0000475,0.131,0.495,136.59,138707,4,Rock
Ballroom Jazz Collective,The Old Country,37,0.612,0.264,,-14.132,1,0.0339,0.723,0.26,0.371,0.5,131.611,3.643183333,4,Instrumental
Rajna Swaminathan,Offering,16,0.567,0.302,7,-13.048,1,0.0504,0.82,0.929,0.109,0.684,93.406,402376,4,Indie_Alt
Kelly Clarkson,I Dare You (ŸÉŸÜÿ™ÿ≠ÿØÿßŸÉ) [feat. Faouzia],43,0.607,0.688,2,-7.194,1,0.0358,0.012,,0.11,0.384,123.979,216123,4,Pop
SAINt JHN,Roses - Imanbek Remix,47,0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,4,Pop
INXS,Listen Like Thieves,,0.567,0.919,7,-4.425,1,0.0713,0.0108,0.0106,0.0819,0.593,116.033,3.77245,4,Rock
Migrant Motel,Bad Machine,28,0.666,0.757,4,-7.617,0,0.132,0.0237,0.00188,0.336,0.554,90.007,208667,4,Pop
Garmarna,Tv√• Systrar,39,0.516,0.655,,-9.428,0,0.0306,0.664,0.107,0.0891,0.19,120.028,352787,3,Metal
Town Portal,Bonus Trigger,26,0.31,0.821,,-7.226,1,0.0338,0.0000116,0.716,0.363,0.379,94.154,187027,3,Rock
Spring King,Us Vs Them,24,0.548,0.895,9,-4.408,1,0.0356,0.0318,,0.162,0.654,117.083,222111,4,Rock
Neil Cowley,She Lives in Golden Sands,29,0.436,0.277,9,-18.604,0,0.0306,0.977,0.899,0.0647,0.404,142.184,335768,4,Alt_Music
Black Spiders,Good Times,30,0.473,0.963,7,-1.558,1,0.0571,0.00104,,0.191,0.739,157.929,219493,4,Rock
VUKOVI,SLO,43,0.374,0.769,8,-4.691,1,0.0556,0.00024,,0.248,0.37,107.024,229393,4,Rock
Siouxsie and the Banshees,Spellbound,58,0.415,0.853,7,-11.098,1,0.038,0.0107,0.000499,0.536,0.302,148.494,197013,4,Alt_Music
Shannon Curfman,Few And Far Between,38,0.574,0.627,11,-6.182,0,0.122,0.0846,,0.0351,0.864,190.415,234160,4,Rock
Scorpions,Big City Nights - 2015 - Remaster,46,0.499,0.936,9,-3.031,0,0.069,0.000636,0.0025,0.0658,0.662,137.627,249147,4,Metal
UPSAHL,Young Life Crisis,51,0.598,0.79,1,-4.49,1,0.0711,0.133,,0.119,0.716,144.069,156987,4,Rock
ONR,It Gets To A Point,45,0.545,0.964,1,-4.326,1,0.0565,0.000114,0.00000387,0.0842,0.698,142.002,233439,4,Alt_Music
Boney M.,Rasputin - Club Mix,64,0.719,0.907,6,-5.154,0,0.0502,0.167,0.00108,0.245,0.975,127.153,272227,4,Pop
Suede,Beautiful Ones (Remastered),50,0.536,0.985,8,-4.982,0,0.0395,0.0489,,0.369,0.826,99.082,230867,4,Indie_Alt
Ski Lift,Portal,30,0.436,0.897,9,-3.695,1,0.0377,0.000192,0.000003,0.327,0.919,161.971,123104,4,Rock
Slowdive,Star Roving,52,0.326,0.932,9,-4.909,1,0.0506,0.0733,0.725,0.293,0.397,143.927,338869,4,Rock
aswekeepsearching,We Sound Like Strangers,20,0.454,0.723,8,-8.325,1,0.0375,0.134,0.943,0.18,0.159,150.146,357125,4,Indie_Alt
my bloody valentine,in another way,45,0.416,0.821,1,-14.309,1,0.101,0.00395,0.947,0.455,0.168,118.303,330907,4,Rock
